maker,model,mileage,manufacture_year,engine_displacement,engine_power,body_type,color_slug,stk_year,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,price_eur
hyundai,i30,5400,2015,1591,88,,,None,,None,None,gasoline,2015-11-14 18:57:00.306316+00,2016-01-27 20:40:15.46361+00,12249.81
skoda,octavia,195300,2008,1968,125,,,None,man,5,5,diesel,2015-11-14 18:57:00.326261+00,2016-01-27 20:40:15.46361+00,7364.91
ford,focus,104200,2008,1596,74,,,None,man,5,5,gasoline,2015-11-14 18:57:00.353809+00,2016-01-27 20:40:15.46361+00,5884.53
ford,fiesta,36244,2009,1242,44,,,None,man,5,5,gasoline,2015-11-14 18:57:00.373741+00,2016-01-27 20:40:15.46361+00,5917.84
skoda,roomster,51739,2010,1198,51,,,None,man,5,5,gasoline,2015-11-14 18:57:00.390539+00,2016-01-27 20:40:15.46361+00,6287.93
mercedes-benz,,75230,2011,2143,,,,None,auto,5,5,diesel,2015-11-14 18:57:00.400492+00,2016-01-27 20:40:15.46361+00,15914.14
,,195000,2006,2387,149,,,None,man,5,5,diesel,2015-11-14 18:57:00.477888+00,2016-01-27 20:40:15.46361+00,4996.3
,,183000,2005,1461,60,,,None,,5,5,diesel,2015-11-14 18:57:00.518172+00,2016-01-27 20:40:15.46361+00,2405.63
skoda,octavia,287000,2004,1896,77,,,None,,5,5,diesel,2015-11-14 18:57:00.562395+00,2016-01-27 20:40:15.46361+00,4404.15
hyundai,santa-fe,185434,2010,2199,145,,,None,man,5,5,diesel,2015-11-14 18:57:00.572934+00,2016-01-27 20:40:15.46361+00,12209.47
,,18500,2015,1199,53,,,None,man,4,5,gasoline,2015-11-14 18:57:00.592276+00,2016-01-27 20:40:15.46361+00,8845.3
skoda,fabia,10840,2014,1197,63,,,None,man,5,5,gasoline,2015-11-14 18:57:00.650601+00,2016-01-27 20:40:15.46361+00,8837.9
bmw,x3,10,2015,1995,140,,,None,auto,5,5,diesel,2015-11-14 18:57:00.689494+00,2016-01-27 20:40:15.46361+00,51786.42
skoda,fabia,191000,,1397,50,,,None,man,5,5,gasoline,2015-11-14 18:57:00.700947+00,2016-01-27 20:40:15.46361+00,1924.5
citroen,c3,77350,2010,1124,44,,,None,man,5,5,gasoline,2015-11-14 18:57:00.867255+00,2016-01-27 20:40:15.46361+00,3663.95
,,8000,2015,898,66,,,None,man,None,5,gasoline,2015-11-14 18:57:00.878709+00,2016-01-27 20:40:15.46361+00,10362.69
ford,s-max,70849,2010,1997,103,,,None,man,5,7,diesel,2015-11-14 18:57:00.994416+00,2016-01-27 20:40:15.46361+00,14063.62
skoda,fabia,8,2015,1197,66,,,None,man,5,5,gasoline,2015-11-14 18:57:01.01413+00,2016-01-27 20:40:15.46361+00,13286.45
skoda,octavia,99781,2011,1598,77,,,None,man,5,5,diesel,2015-11-14 18:57:01.063789+00,2016-01-27 20:40:15.46361+00,9585.49
mercedes-benz,viano,153861,,2148,110,,,None,man,4,7,diesel,2015-11-14 18:57:01.091969+00,2016-01-27 20:40:15.46361+00,13656.55
audi,a6,222000,2002,2976,162,,,None,auto,4,5,gasoline,2015-11-14 18:57:01.133274+00,2016-01-27 20:40:15.46361+00,2960.4
,,160000,,1390,44,,,None,man,5,5,gasoline,2015-11-14 18:57:01.157433+00,2016-01-27 20:40:15.46361+00,2405.63
ford,focus,140000,,1596,74,,,None,man,5,5,gasoline,2015-11-14 18:57:01.17673+00,2016-01-27 20:40:15.46361+00,2183.57
,,35800,2013,1560,68,,,None,man,5,5,diesel,2015-11-14 18:57:01.220897+00,2016-01-27 20:40:15.46361+00,9803.85
,,195334,2000,1595,74,,,None,man,4,5,gasoline,2015-11-14 18:57:01.230973+00,2016-01-27 20:40:15.46361+00,1739.45
ford,focus,5,2015,1497,110,,,None,,None,5,gasoline,2015-11-14 18:57:01.28922+00,2016-01-27 20:40:15.46361+00,18215.21
ford,kuga,7,2015,1998,110,,,None,,None,5,diesel,2015-11-14 18:57:01.299177+00,2016-01-27 20:40:15.46361+00,26576.31
ford,focus,5,2015,1998,184,,,None,,None,5,gasoline,2015-11-14 18:57:01.328266+00,2016-01-27 20:40:15.46361+00,28305.88
chrysler,neon,270210,2000,1996,98,,,None,man,4,5,gasoline,2015-11-14 18:57:01.351329+00,2016-01-27 20:40:15.46361+00,1258.33
ford,focus,5,2015,998,92,,,None,,None,5,gasoline,2015-11-14 18:57:01.386378+00,2016-01-27 20:40:15.46361+00,16425.61
mercedes-benz,,105000,2001,1998,120,,,None,man,5,5,gasoline,2015-11-14 18:57:01.409858+00,2016-01-27 20:40:15.46361+00,3700.96
citroen,berlingo,169000,2006,1360,55,,,None,man,5,5,gasoline,2015-11-14 18:57:01.419594+00,2016-01-27 20:40:15.46361+00,2960.4
ford,kuga,12,2015,1998,132,,,None,,None,5,diesel,2015-11-14 18:57:01.428868+00,2016-01-27 20:40:15.46361+00,27941.45
ford,s-max,229000,2007,1997,103,,,None,man,5,5,diesel,2015-11-14 18:57:01.46768+00,2016-01-27 20:40:15.46361+00,7586.6
audi,a6,226000,1999,2496,110,,,None,auto,5,7,diesel,2015-11-14 18:57:01.477393+00,2016-01-27 20:40:15.46361+00,1369.36
,,174104,2011,1968,103,,,None,man,5,5,diesel,2015-11-14 18:57:01.558266+00,2016-01-27 20:40:15.46361+00,10342.12
mercedes-benz,,270000,2006,2987,165,,,None,auto,5,6,diesel,2015-11-14 18:57:01.593134+00,2016-01-27 20:40:15.46361+00,8475.2
mitsubishi,pajero,125000,2011,3200,147,,,None,man,5,7,diesel,2015-11-14 18:57:01.609766+00,2016-01-27 20:40:15.46361+00,15673.58
skoda,yeti,16100,2015,1390,90,,,None,man,5,5,gasoline,2015-11-14 18:57:01.752234+00,2016-01-27 20:40:15.46361+00,16280.53
hyundai,santa-fe,122000,,2199,145,,,None,auto,5,5,diesel,2015-11-14 18:57:01.822138+00,2016-01-27 20:40:15.46361+00,23612.14
citroen,xsara,198000,2000,1360,55,,,None,man,5,5,gasoline,2015-11-14 18:57:01.881015+00,2016-01-27 20:40:15.46361+00,625.46
bmw,,19000,2007,2497,160,,,None,auto,5,5,gasoline,2015-11-14 18:57:01.916973+00,2016-01-27 20:40:15.46361+00,15544.04
ford,focus,203104,,1596,74,,,None,man,5,5,gasoline,2015-11-14 18:57:01.953334+00,2016-01-27 20:40:15.46361+00,3293.86
audi,a8,242000,,2967,171,,,None,auto,4,5,diesel,2015-11-14 18:57:02.039502+00,2016-01-27 20:40:15.46361+00,13656.55
skoda,fabia,184345,,1896,77,,,None,man,5,5,diesel,2015-11-14 18:57:02.050573+00,2016-01-27 20:40:15.46361+00,5362.69
skoda,fabia,183250,2003,1896,74,,,None,man,5,5,diesel,2015-11-14 18:57:02.060942+00,2016-01-27 20:40:15.46361+00,2586.97
,,165245,,1560,80,,,None,man,5,7,diesel,2015-11-14 18:57:02.089979+00,2016-01-27 20:40:15.46361+00,3031.09
kia,sorento,195500,2008,2497,125,,,None,man,5,5,diesel,2015-11-14 18:57:02.129195+00,2016-01-27 20:40:15.46361+00,7364.91
skoda,superb,159000,2011,1968,103,,,None,man,5,5,diesel,2015-11-14 18:57:02.200817+00,2016-01-27 20:40:15.46361+00,10547.74
opel,astra,120000,2011,1248,70,,,None,man,5,5,diesel,2015-11-14 18:57:02.210629+00,2016-01-27 20:40:15.46361+00,7364.88
toyota,yaris,128000,1999,998,50,,,None,man,5,5,gasoline,2015-11-14 18:57:02.270023+00,2016-01-27 20:40:15.46361+00,1591.41
bmw,,9000,2012,2979,250,,,None,man,2,4,gasoline,2015-11-14 18:57:02.286256+00,2016-01-27 20:40:15.46361+00,51443.38
skoda,fabia,186000,2000,1397,44,,,None,man,5,5,gasoline,2015-11-14 18:57:02.296141+00,2016-01-27 20:40:15.46361+00,1846.78
,,171800,2002,1970,110,,,None,auto,3,5,gasoline,2015-11-14 18:57:02.317003+00,2016-01-27 20:40:15.46361+00,2401.92
bmw,,240300,,2497,120,,,None,,5,5,diesel,2015-11-14 18:57:02.326785+00,2016-01-27 20:40:15.46361+00,2183.57
nissan,almera,173850,,1498,66,,,None,man,3,5,gasoline,2015-11-14 18:57:02.362503+00,2016-01-27 20:40:15.46361+00,1217.62
skoda,octavia,4,2015,1996,110,,,None,man,5,None,diesel,2015-11-14 18:57:02.519194+00,2016-01-27 20:40:15.46361+00,27383.42
bmw,,10,2015,2979,240,,,None,auto,5,5,gasoline,2015-11-14 18:57:02.530639+00,2016-01-27 20:40:15.46361+00,58821.47
ford,focus,0,2015,1596,77,,,None,man,5,5,gasoline,2015-11-14 18:57:02.553275+00,2016-01-27 20:40:15.46361+00,12212.81
bmw,,10,2015,2979,240,,,None,auto,5,5,gasoline,2015-11-14 18:57:02.563692+00,2016-01-27 20:40:15.46361+00,56260.88
bmw,,76176,,2979,250,,,None,man,2,4,gasoline,2015-11-14 18:57:02.574674+00,2016-01-27 20:40:15.46361+00,48075.5
hyundai,i30,2150,2015,1591,88,,,None,man,5,5,gasoline,2015-11-14 18:57:02.620034+00,2016-01-27 20:40:15.46361+00,11806.07
ford,tourneo-courier,0,2015,999,74,,,None,man,5,5,gasoline,2015-11-14 18:57:02.630759+00,2016-01-27 20:40:15.46361+00,12997.78
ford,focus,186533,,1596,74,,,None,man,5,5,gasoline,2015-11-14 18:57:02.660318+00,2016-01-27 20:40:15.46361+00,2772.02
skoda,octavia,56298,2013,2000,110,,,None,man,5,5,diesel,2015-11-14 18:57:02.752835+00,2016-01-27 20:40:15.46361+00,16654.33
skoda,superb,104638,2005,1900,96,,,None,man,4,5,diesel,2015-11-14 18:57:02.767465+00,2016-01-27 20:40:15.46361+00,6920.8
skoda,superb,199649,2010,2000,103,,,None,man,5,5,diesel,2015-11-14 18:57:02.778643+00,2016-01-27 20:40:15.46361+00,10917.84
,,194086,2004,1400,65,,,None,man,5,5,gasoline,2015-11-14 18:57:02.813208+00,2016-01-27 20:40:15.46361+00,2590.67
,,299356,2006,2000,103,,,None,man,4,5,diesel,2015-11-14 18:57:02.826548+00,2016-01-27 20:40:15.46361+00,4959.29
nissan,terrano,145351,2001,2700,74,,,None,man,5,7,diesel,2015-11-14 18:57:02.865913+00,2016-01-27 20:40:15.46361+00,3330.87
ford,focus,188810,2003,1800,74,,,None,man,3,5,diesel,2015-11-14 18:57:02.902915+00,2016-01-27 20:40:15.46361+00,2442.64
,,217399,2009,1600,75,,,None,man,5,5,gasoline,2015-11-14 18:57:02.955583+00,2016-01-27 20:40:15.46361+00,5662.47
,,41589,2008,1100,55,,,None,man,5,5,gasoline,2015-11-14 18:57:02.981379+00,2016-01-27 20:40:15.46361+00,4256.11
,,181855,2007,1600,80,,,None,man,5,5,diesel,2015-11-14 18:57:03.211031+00,2016-01-27 20:40:15.46361+00,4589.19
hyundai,elantra,46994,2012,1600,97,,,None,man,4,5,gasoline,2015-11-14 18:57:03.227885+00,2016-01-27 20:40:15.46361+00,10029.61
skoda,octavia,33063,2011,1200,77,,,None,man,5,5,gasoline,2015-11-14 18:57:03.271379+00,2016-01-27 20:40:15.46361+00,8512.21
skoda,octavia,48451,2012,2000,103,,,None,man,5,5,diesel,2015-11-14 18:57:03.301779+00,2016-01-27 20:40:15.46361+00,11843.08
,,157000,2008,1149,56,,,None,man,3,4,gasoline,2015-11-14 18:57:03.334625+00,2016-01-27 20:40:15.46361+00,2775.72
skoda,octavia,252482,2001,1900,66,,,None,man,5,5,diesel,2015-11-14 18:57:03.346771+00,2016-01-27 20:40:15.46361+00,3071.8
ford,fiesta,0,2015,1249,60,,,None,man,5,5,gasoline,2015-11-14 18:57:03.373396+00,2016-01-27 20:40:15.46361+00,10547.37
,,137501,2009,1968,103,,,None,man,5,5,diesel,2015-11-14 18:57:03.416069+00,2016-01-27 20:40:15.46361+00,9955.59
bmw,x5,155790,2011,2993,225,,,None,auto,5,5,diesel,2015-11-14 18:57:03.425805+00,2016-01-27 20:40:15.46361+00,32198.37
opel,zafira,254136,2004,2172,92,,,None,man,5,7,diesel,2015-11-14 18:57:03.435469+00,2016-01-27 20:40:15.46361+00,2183.57
,,109000,2007,1998,100,van,,None,man,5,7,gasoline,2015-11-14 18:57:03.459134+00,2016-01-27 20:40:15.46361+00,5514.43
,,129000,2006,1598,85,,,None,man,5,5,gasoline,2015-11-14 18:57:03.498439+00,2016-01-27 20:40:15.46361+00,5514.43
bmw,,249000,2005,1995,120,,,None,auto,5,5,diesel,2015-11-14 18:57:03.522699+00,2016-01-27 20:40:15.46361+00,5921.54
bmw,x5,171000,2006,3000,200,,,None,auto,5,5,gasoline,2015-11-14 18:57:03.551613+00,2016-01-27 20:40:15.46361+00,13619.54
,,184000,2007,1980,103,,,None,man,5,5,diesel,2015-11-14 18:57:03.57029+00,2016-01-27 20:40:15.46361+00,5884.53
skoda,octavia,271258,1998,1595,74,,,None,man,5,5,gasoline,2015-11-14 18:57:03.580256+00,2016-01-27 20:40:15.46361+00,1184.31
,,51300,2012,1998,132,,,None,man,3,5,gasoline,2015-11-14 18:57:03.603416+00,2016-01-27 20:40:15.46361+00,11099.19
hyundai,accent,124000,2007,1399,71,,,None,man,4,5,gasoline,2015-11-14 18:57:03.613739+00,2016-01-27 20:40:15.46361+00,2775.72
audi,a6,290000,2007,2967,171,,,None,auto,None,5,diesel,2015-11-14 18:57:03.650111+00,2016-01-27 20:40:15.46361+00,9215.4
smart,,115000,2005,698,45,,,None,auto,2,2,gasoline,2015-11-14 18:57:03.666183+00,2016-01-27 20:40:15.46361+00,3145.82
ford,escort,135000,1999,1753,66,,,None,man,5,5,diesel,2015-11-14 18:57:03.695924+00,2016-01-27 20:40:15.46361+00,1036.27
,,309000,,1968,75,,,None,,4,9,diesel,2015-11-14 18:57:03.711547+00,2016-01-27 20:40:15.46361+00,13286.45
,,247699,2008,1968,125,,,None,auto,5,5,diesel,2015-11-14 18:57:03.739912+00,2016-01-27 20:40:15.46361+00,6654.33
suzuki,celerio,3,2015,998,50,,,None,man,5,5,gasoline,2015-11-14 18:57:03.79262+00,2016-01-27 20:40:15.46361+00,8808.29
ford,b-max,0,2015,999,74,,,None,man,5,5,gasoline,2015-11-14 18:57:03.803044+00,2016-01-27 20:40:15.46361+00,13471.13
skoda,octavia,92000,,1968,110,,,None,auto,5,5,diesel,2015-11-14 18:57:03.932175+00,2016-01-27 20:40:15.46361+00,18430.79
,,80845,2015,1598,88,,,None,man,4,None,diesel,2015-11-14 18:57:03.984069+00,2016-01-27 20:40:15.46361+00,20318.28
kia,rio,100,2015,1248,62,,,None,,5,5,gasoline,2015-11-14 18:57:03.999584+00,2016-01-27 20:40:15.46361+00,10729.09
skoda,rapid,10928,2014,1197,63,,,None,man,5,5,gasoline,2015-11-14 18:57:04.009898+00,2016-01-27 20:40:15.46361+00,10355.29
ford,kuga,61500,2013,1986,120,,,None,auto,5,5,diesel,2015-11-14 18:57:04.09423+00,2016-01-27 20:40:15.46361+00,22168.76
volvo,xc90,197000,2004,2922,200,,,None,auto,5,7,gasoline,2015-11-14 18:57:04.135344+00,2016-01-27 20:40:15.46361+00,6287.93
,,283000,1999,2496,110,,,None,auto,5,5,diesel,2015-11-14 18:57:04.145472+00,2016-01-27 20:40:15.46361+00,666.17
ford,focus,129730,2006,1600,66,,,None,man,5,5,diesel,2015-11-14 18:57:04.158136+00,2016-01-27 20:40:15.46361+00,3515.91
mazda,6,240000,2003,1998,100,,,None,man,5,None,diesel,2015-11-14 18:57:04.17748+00,2016-01-27 20:40:15.46361+00,2923.76
,,176350,2006,2000,125,,,None,auto,4,5,diesel,2015-11-14 18:57:04.21632+00,2016-01-27 20:40:15.46361+00,6772.76
skoda,fabia,175872,2011,1200,51,,,None,man,5,5,gasoline,2015-11-14 18:57:04.226131+00,2016-01-27 20:40:15.46361+00,5181.31
,,177000,2011,1600,77,,,None,man,5,5,diesel,2015-11-14 18:57:04.236251+00,2016-01-27 20:40:15.46361+00,8512.18
ford,focus,101000,2010,1600,80,,,None,man,5,5,diesel,2015-11-14 18:57:04.262378+00,2016-01-27 20:40:15.46361+00,6550.7
skoda,superb,51676,2012,2000,125,,,None,man,4,5,diesel,2015-11-14 18:57:04.292479+00,2016-01-27 20:40:15.46361+00,16654.33
,,176000,2007,1984,147,,,None,auto,4,5,gasoline,2015-11-14 18:57:04.302825+00,2016-01-27 20:40:15.46361+00,6106.59
audi,a6,139645,2011,2967,176,,,None,,None,None,diesel,2015-11-14 18:57:04.315926+00,2016-01-27 20:40:15.46361+00,22538.86
ford,c-max,99320,2007,1798,92,,,None,,5,5,gasoline,2015-11-14 18:57:04.324728+00,2016-01-27 20:40:15.46361+00,3330.87
skoda,fabia,190000,2006,1390,74,,,None,man,5,5,gasoline,2015-11-14 18:57:04.357704+00,2016-01-27 20:40:15.46361+00,3327.17
mazda,323,262000,1997,1489,65,,,None,man,5,None,gasoline,2015-11-14 18:57:04.373337+00,2016-01-27 20:40:15.46361+00,55.51
skoda,superb,115000,2012,1968,125,,,None,man,5,5,diesel,2015-11-14 18:57:04.440318+00,2016-01-27 20:40:15.46361+00,20318.28
ford,mondeo,164409,2005,2000,96,,,None,man,5,5,diesel,2015-11-14 18:57:05.049988+00,2016-01-27 20:40:15.46361+00,3700.96
skoda,fabia,154574,2009,1400,63,,,None,man,5,5,gasoline,2015-11-14 18:57:05.07934+00,2016-01-27 20:40:15.46361+00,5773.5
citroen,c4-picasso,130095,2009,1600,80,,,None,man,5,5,diesel,2015-11-14 18:57:05.089173+00,2016-01-27 20:40:15.46361+00,5921.54
toyota,yaris,73882,2010,1000,51,,,None,man,5,5,gasoline,2015-11-14 18:57:05.116994+00,2016-01-27 20:40:15.46361+00,5736.49
,,246271,2003,2800,150,,,None,man,5,7,gasoline,2015-11-14 18:57:05.132399+00,2016-01-27 20:40:15.46361+00,3700.96
skoda,fabia,86216,2004,1200,40,,,None,man,5,5,gasoline,2015-11-14 18:57:05.146229+00,2016-01-27 20:40:15.46361+00,2775.72
ford,c-max,87520,2012,1600,66,,,None,man,5,5,diesel,2015-11-14 18:57:05.164227+00,2016-01-27 20:40:15.46361+00,6291.64
skoda,fabia,54136,2010,1200,51,,,None,man,5,5,gasoline,2015-11-14 18:57:05.18901+00,2016-01-27 20:40:15.46361+00,5736.49
,,0,2012,2000,103,,,None,man,4,5,diesel,2015-11-14 18:57:05.197621+00,2016-01-27 20:40:15.46361+00,13874.91
opel,corsa,108554,2012,1300,55,,,None,man,5,5,diesel,2015-11-14 18:57:05.2075+00,2016-01-27 20:40:15.46361+00,6102.89
skoda,octavia,169969,2007,2000,110,,,None,man,5,5,gasoline,2015-11-14 18:57:05.226227+00,2016-01-27 20:40:15.46361+00,7401.89
skoda,octavia,149330,2005,1900,81,,,None,man,5,5,diesel,2015-11-14 18:57:05.271401+00,2016-01-27 20:40:15.46361+00,4626.2
mercedes-benz,,178123,2005,1700,70,,,None,man,5,5,diesel,2015-11-14 18:57:05.30778+00,2016-01-27 20:40:15.46361+00,2960.77
kia,picanto,7519,2010,1000,46,,,None,man,5,5,gasoline,2015-11-14 18:57:05.330223+00,2016-01-27 20:40:15.46361+00,4996.3
skoda,octavia,170049,2006,1900,74,,,None,man,5,5,diesel,2015-11-14 18:57:05.355381+00,2016-01-27 20:40:15.46361+00,4441.15
citroen,c4,98788,2005,1400,65,,,None,man,5,5,gasoline,2015-11-14 18:57:05.366746+00,2016-01-27 20:40:15.46361+00,3626.94
ford,focus,132794,2011,1600,70,,,None,man,5,5,diesel,2015-11-14 18:57:05.390222+00,2016-01-27 20:40:15.46361+00,8323.46
skoda,octavia,164811,2003,1900,96,,,None,man,5,5,diesel,2015-11-14 18:57:05.407966+00,2016-01-27 20:40:15.46361+00,4071.06
citroen,c8,242877,2008,2000,100,,,None,man,5,5,diesel,2015-11-14 18:57:05.712239+00,2016-01-27 20:40:15.46361+00,5921.54
,,170626,2002,1900,96,,,None,auto,5,5,diesel,2015-11-14 18:57:05.733763+00,2016-01-27 20:40:15.46361+00,4256.11
mercedes-benz,,136603,2007,1800,105,,,None,auto,3,4,gasoline,2015-11-14 18:57:05.788718+00,2016-01-27 20:40:15.46361+00,6846.78
bmw,,154329,2002,2000,105,,,None,man,4,5,gasoline,2015-11-14 18:57:05.810457+00,2016-01-27 20:40:15.46361+00,4441.15
skoda,fabia,37871,2002,1400,50,,,None,man,4,5,gasoline,2015-11-14 18:57:05.946925+00,2016-01-27 20:40:15.46361+00,2960.77
skoda,octavia,246353,2001,1900,81,,,None,man,5,5,diesel,2015-11-14 18:57:05.963741+00,2016-01-27 20:40:15.46361+00,3145.82
ford,s-max,147865,2008,2000,103,,,None,man,5,5,diesel,2015-11-14 18:57:05.973519+00,2016-01-27 20:40:15.46361+00,8142.12
skoda,octavia,193400,2003,1900,66,,,None,man,5,5,diesel,2015-11-14 18:57:05.982704+00,2016-01-27 20:40:15.46361+00,4256.11
,,137013,2008,1600,82,,,None,man,5,5,gasoline,2015-11-14 18:57:06.034563+00,2016-01-27 20:40:15.46361+00,4626.2
volvo,c30,128260,2009,1600,80,,,None,man,3,4,diesel,2015-11-14 18:57:06.051236+00,2016-01-27 20:40:15.46361+00,6957.81
,,101715,2008,1400,65,,,None,man,5,5,gasoline,2015-11-14 18:57:06.060602+00,2016-01-27 20:40:15.46361+00,4256.11
skoda,roomster,144295,2008,1200,51,,,None,man,5,5,gasoline,2015-11-14 18:57:06.070517+00,2016-01-27 20:40:15.46361+00,4774.24
,,86614,2010,2500,128,,,None,auto,5,5,diesel,2015-11-14 18:57:06.086292+00,2016-01-27 20:40:15.46361+00,16654.33
citroen,c8,188127,2005,2200,94,,,None,man,5,7,diesel,2015-11-14 18:57:06.09823+00,2016-01-27 20:40:15.46361+00,4256.11
,,33785,2010,1600,81,,,None,man,5,5,gasoline,2015-11-14 18:57:06.222853+00,2016-01-27 20:40:15.46361+00,6476.68
ford,mondeo,237493,2005,2200,114,,,None,man,5,5,diesel,2015-11-14 18:57:06.23625+00,2016-01-27 20:40:15.46361+00,3142.12
skoda,octavia,121966,2003,1600,75,,,None,man,5,5,gasoline,2015-11-14 18:57:06.247468+00,2016-01-27 20:40:15.46361+00,3330.87
kia,,139800,2011,1600,66,,,None,man,5,5,diesel,2015-11-14 18:57:06.265263+00,2016-01-27 20:40:15.46361+00,6254.59
bmw,,171631,2010,3000,145,,,None,auto,5,5,diesel,2015-11-14 18:57:06.275002+00,2016-01-27 20:40:15.46361+00,15358.99
toyota,rav4,168579,2006,2200,100,,,None,man,5,5,diesel,2015-11-14 18:57:06.283964+00,2016-01-27 20:40:15.46361+00,7772.02
skoda,fabia,145408,2011,1200,63,,,None,man,5,5,gasoline,2015-11-14 18:57:06.362374+00,2016-01-27 20:40:15.46361+00,6291.64
honda,jazz,100058,2006,1200,57,,,None,man,5,5,gasoline,2015-11-14 18:57:06.372098+00,2016-01-27 20:40:15.46361+00,3515.91
audi,a5,48600,2010,1968,105,,,None,auto,5,None,diesel,2015-11-14 18:57:06.416574+00,2016-01-27 20:40:15.46361+00,20725.39
citroen,jumpy,201612,2007,1997,100,,,None,man,5,8,diesel,2015-11-14 18:57:06.431069+00,2016-01-27 20:40:15.46361+00,8401.18
skoda,octavia,176500,2011,1598,77,,,None,auto,5,5,diesel,2015-11-14 18:57:06.572492+00,2016-01-27 20:40:15.46361+00,9807.55
,,165000,2007,1995,110,,,None,man,5,5,diesel,2015-11-14 18:57:06.608331+00,2016-01-27 20:40:15.46361+00,5144.34
audi,a2,263000,2001,1422,55,,,None,man,5,5,diesel,2015-11-14 18:57:06.674697+00,2016-01-27 20:40:15.46361+00,3663.95
bmw,,160000,2004,1796,85,,,None,man,5,None,gasoline,2015-11-14 18:57:06.771575+00,2016-01-27 20:40:15.46361+00,3068.1
skoda,octavia,199999,2003,1595,75,,,None,man,5,5,gasoline,2015-11-14 18:57:06.786686+00,2016-01-27 20:40:15.46361+00,2775.35
volvo,xc70,216000,2000,2435,147,,,None,auto,5,5,gasoline,2015-11-14 18:57:06.811443+00,2016-01-27 20:40:15.46361+00,3145.82
,,267000,2011,1598,77,,,None,auto,5,7,diesel,2015-11-14 18:57:06.902061+00,2016-01-27 20:40:15.46361+00,7290.9
bmw,,347000,1999,2926,135,,,None,man,6,5,diesel,2015-11-14 18:57:06.933895+00,2016-01-27 20:40:15.46361+00,1813.47
suzuki,jimny,108000,1999,1298,59,,,None,,None,None,gasoline,2015-11-14 18:57:06.961814+00,2016-01-27 20:40:15.46361+00,2072.54
opel,vivaro,122000,2007,2464,107,van,,None,man,4,9,diesel,2015-11-14 18:57:06.983383+00,2016-01-27 20:40:15.46361+00,9248.7
,,196568,2003,1997,66,,,None,man,4,5,diesel,2015-11-14 18:57:07.003278+00,2016-01-27 20:40:15.46361+00,2213.18
skoda,octavia,165589,2011,2000,103,,,None,man,5,5,diesel,2015-11-14 18:57:07.028561+00,2016-01-27 20:40:15.46361+00,9215.4
skoda,fabia,173547,2004,1400,55,,,None,man,5,5,gasoline,2015-11-14 18:57:07.080095+00,2016-01-27 20:40:15.46361+00,2516.65
skoda,octavia,122306,2011,2000,103,,,None,man,5,5,diesel,2015-11-14 18:57:07.108694+00,2016-01-27 20:40:15.46361+00,10214.66
skoda,octavia,171649,2002,1900,81,,,None,man,5,5,diesel,2015-11-14 18:57:07.124286+00,2016-01-27 20:40:15.46361+00,4182.09
toyota,rav4,176639,1997,2000,95,,,None,man,5,5,gasoline,2015-11-14 18:57:07.143241+00,2016-01-27 20:40:15.46361+00,2257.59
skoda,fabia,110252,2003,1400,74,,,None,man,5,5,gasoline,2015-11-14 18:57:07.152497+00,2016-01-27 20:40:15.46361+00,3256.85
skoda,octavia,136258,2011,1600,77,,,None,man,5,5,diesel,2015-11-14 18:57:07.182625+00,2016-01-27 20:40:15.46361+00,9400.44
skoda,octavia,184445,2004,1900,81,,,None,man,5,5,diesel,2015-11-14 18:57:07.229146+00,2016-01-27 20:40:15.46361+00,3589.93
,,185200,2004,1600,83,,,None,man,5,5,gasoline,2015-11-14 18:57:07.242425+00,2016-01-27 20:40:15.46361+00,1628.42
skoda,octavia,151842,2003,1800,110,,,None,man,5,5,gasoline,2015-11-14 18:57:07.289925+00,2016-01-27 20:40:15.46361+00,3552.92
skoda,fabia,192000,2003,1400,74,,,None,man,5,5,gasoline,2015-11-14 18:57:07.321745+00,2016-01-27 20:40:15.46361+00,2294.6
skoda,octavia,186900,2004,1900,77,,,None,man,5,5,diesel,2015-11-14 18:57:07.345682+00,2016-01-27 20:40:15.46361+00,4885.27
skoda,fabia,201252,2003,1200,51,,,None,man,5,5,gasoline,2015-11-14 18:57:07.404244+00,2016-01-27 20:40:15.46361+00,2109.55
skoda,fabia,50156,2002,1400,55,,,None,man,5,5,gasoline,2015-11-14 18:57:07.424223+00,2016-01-27 20:40:15.46361+00,3034.79
